imdb_title_id,title,original_title,year,date_published,genre,duration,country,language,director,writer,production_company,actors,description,avg_vote,votes,budget,usa_gross_income,worlwide_gross_income,metascore,reviews_from_users,reviews_from_critics
tt9289116,Nicole,Nicole,2019,2019-07-27,"Comedy, Horror",75,USA,English,James Schroeder,James Schroeder,Dopp Kit Media,"Nijah Brenea, Madeline Brumby, Ke'Shawn Bussey, Stephen Wesley Green, Tre Lockhart, Deon Robertson, Tamika Shannon, Darian Wright",This is the story of a first date gone wrong.,3.3,109,,,,,18.0,2.0
tt9296808,Bergmál,Bergmál,2019,2019-11-20,Drama,79,"Iceland, France, Switzerland",Icelandic,Rúnar Rúnarsson,Rúnar Rúnarsson,Nimbus Film Productions,"Sigurmar Albertsson, Bent Kingo Andersen, Sif Arnarsdóttir, Ari Arnarson, Finnur Arnar Arnarson, Árni Arnarson, Gísli Már Arnarsson, Jon Magnus Arnarsson, Pétur Arnarsson, Bragi Arnason, Fannar Freyr Atlason, Sigurjón Þór Atlason, Ólíver Tumi Auðunsson, Álfgrímur Aðalsteinsson, Aron Bragi Baldursson","Everyday life in Iceland around Christmas time: 56 vignettes full of joy, sorrow and thought-provoking situations.",7.2,649,,,$ 16191,83.0,3.0,22.0
tt9297754,Gorg Bazi,Gorg Bazi,2018,2018-10-24,"Drama, Mystery",90,Iran,Persian,Abbas Nezamdoost,"Majid Eslami, Ali Nematollahi",,"Negar Javaherian, Ali Mosaffa, Hanie Tavassoli, Soheila Golestani, Saeed Changizian, Mahsa Alafar, Ehsan Goodarzi, Fahimeh Amanzadeh, Amir Hossein Ghodsi, Hamid Pourazari, George Petrosi, Manouchehr Zendeh Del, Mohammad Reza Maleki, Sudeh Sa'daei",Few old friends one night gather in the inherited house of one of them. But when new guests join them strange things begin to happen for them and the troubles begin.,4.9,231,,,,,5.0,24.0
tt9301428,Deathcember,Deathcember,2019,2019-10-31,Horror,145,Germany,English,"Lazar Bodroza, B.J. Colangelo","Wes Allen, John Cook Lynch",Deathcember,"Cash K. Allen, Wes Allen, Logan Allison, Soledad Amido, Daisy Ashford, Jackie Rae Aubel, Helen Babic, Leonel Barachiel, Brianna Barnes, Louie Bayliss, Luz Fernanda Becerra, Jonathan David Bedard, Joseph Bellerose, Bella Berridge, Rosario Borbolla",A collection of 24 films that take a look at the dark side of the festive season. 24 international directors with the most diverse ideas and styles; linked by short animated segments that deal with the Advent calendar itself.,5.3,119,,,,,3.0,6.0
tt9301884,Hornet,Hornet,2018,2018-12-07,"Action, Adventure, Sci-Fi",86,USA,English,"James Kondelik, Jon Kondelik","James Kondelik, Michael Varrati",Dual Visions,"Shellie Sterling, Madison West, Mark Valeriano, Sallieu Sesay, Doug Burch, Eric Paul Erickson, Dani Inks, Danielle Inks, Jonathan Nation, Tom Konkle, Jennifer Lee Wiggins, Aly Trasher, Ryan Budds, Joe Forbes","When an alien race invades and begins to brainwash humans to carry out acts of destruction, the rest of humanity must rely on an untested giant robot to save the Earth.",1.8,199,,,,,11.0,2.0
tt9302026,Und wer nimmt den Hund?,Und wer nimmt den Hund?,2019,2019-08-08,"Comedy, Drama, Family",89,Germany,German,Rainer Kaufmann,Martin Rauhaus,Majestic Film,"Martina Gedeck, Ulrich Tukur, Lucie Heinze, Angelika Thomas, Marcel Hensema, Giulia Goldammer, Peter Jordan, Julika Jenkins, Marie Rosa Tietjen, Anton Rubtsov","After 26 years of marriage there is a divorce on the way between Georg and Doris. While Georg is having some fun with a much younger co-worker, Doris want the divorce be silenced. Thats why...",5.9,111,,,,,3.0,12.0
tt9302994,Soldier's Heart,Soldier's Heart,2020,2020-06-11,Western,140,USA,English,Michael Feifer,Michael Feifer,Feifer Worldwide,"Neal Bledsoe, Rob Mayes, Savannah Judy, Luke Judy, AnnaLynne McCord, Val Kilmer, Michael Bowen, Jay Pickett, Rick Mora, Tonantzin Carmelo, Peter Sherayko, Jake Busey, Gabrielle Stone, James Russo, Michael Welch","Haunted by wartime horrors, Civil War soldier-turned-bounty-hunter Frank Connor spends his time post-war polishing off two things: whiskey and fugitives.",6.2,724,$ 5000000,,,,24.0,2.0
tt9303120,Kugatsu no Koi to Deau made,Kugatsu no Koi to Deau made,2019,2019-03-01,"Fantasy, Romance",106,Japan,Japanese,Toru Yamamoto,,Chukyo TV Broadcasting Company (CTV),"Issey Takahashi, Haruna Kawaguchi, Mickey Curtis, Yûtarô Furutachi, Kenta Hamano, Rina Kawaei, Yûko Nakamura","Shiori Kitamura just moved to a new apartment. She works at a company. Susumu Hirano lives next door to her. He aspires to become a novelist. One evening, Shiori Kitamura hears a man's ...",6.0,134,,,,,3.0,
tt9303772,Divorce Club,Divorce Club,2020,2020-07-14,Comedy,108,France,French,Michaël Youn,"Matt Alexander, Alexandre Coquelle",Radar Films,"Arnaud Ducret, François-Xavier Demaison, Audrey Fleurot, Caroline Anglade, Youssef Hajdi, Grégoire Bonnet, Michaël Youn, Ornella Fleury, Matteo Salamone, Charlotte Gabris, Jarry, Frédérique Bel, Benjamin Biolay, Marc Riso, Claudia Tagbo","After 5 years of marriage, Ben is still madly in love. Until the day he discovers in public that his wife is cheating on him: humiliated and dumped in the process.",4.8,153,,,$ 4714065,,,5.0
tt9304360,Ayogya,Ayogya,2019,2019-05-10,"Action, Drama",146,India,Telugu,Venkat Mohan,"Venkat Mohan, Vakkantham Vamsi",Light House Movie Makers,"Vishal, Parthiban, K.S. Ravikumar, Raashi Khanna, Pooja Devariya, Anandraj, M.S. Bhaskar, Yogi Babu, Sonia Agarwal, Radha Ravi, Santhana Bharathi, Aadukalam Naren, R.N.R. Manohar, Devadarshini Chetan, Vela Ramamoorthy",A corrupt police officer finds his life changing when he takes on a case of gang rape.,6.1,847,,,$ 42786,,17.0,3.0
tt9307666,Ave Maryam,Ave Maryam,2018,2019-04-11,"Drama, Romance",85,Indonesia,Indonesian,Robby Ertanto,Robby Ertanto,Summerland,"Sendy Febrina, Maudy Koesnaedi, Chicco Jerikho, Tutie Kirana, Olga Lydia, Joko Anwar, Nathania Angela, Suhartini, Atie Krisnawati, Ratnawati Sutandar, Ninik Winarni Utomo, Esther Trini Sri Sugianti, Nadya Clarinta Amin",Maryam a catholic nun who falls in love with a pastor.,7.4,226,,,,,10.0,8.0
tt9308170,Özgür Dünya,Özgür Dünya,2019,2019-03-22,"Action, Adventure, Family",122,Turkey,Turkish,"Faruk Aksoy, Sevki Es","Faruk Aksoy, Hüseyin Aksu",Ay Yapim,"Murat Serezli, Rabia Soyturk, Gürbey Ileri, Hayal Köseoglu, Idris Nebi Taskan, Sami Aksu, Martin Nadin, Jahrein, Tuna Aksen, Dilan Gerede Erkaya, Enis Kirazoglu, Özer Keçeci, Mekin Sezer, Berkay Yilmazbayhan, Jennifer Boyner","The story of a game managed by artificial intelligence, which will fall as a bomb to the sector, actually has a different meaning for Asli and her father. This work, designed with a ...",2.3,340,,,$ 50537,,2.0,
tt9308382,L'assistente della star,The High Note,2020,2020-06-26,"Drama, Music, Romance",113,"USA, UK",English,Nisha Ganatra,Flora Greeson,Focus Features,"Dakota Johnson, Tracee Ellis Ross, Kelvin Harrison Jr., Bill Pullman, Zoe Chao, June Diane Raphael, Eugene Cordero, Marc Evan Jackson, Eddie Izzard, Ice Cube, Jonathan Freeman, Parvesh Cheena, Bianca Lopez, Neil Lane, Tiffany Elle",A superstar singer and her overworked personal assistant are presented with a choice that could alter the course of their respective careers.,6.3,3538,,,$ 1580524,58.0,94.0,107.0
tt9310280,Mulshi Pattern,Mulshi Pattern,2018,2018-11-23,"Crime, Drama",155,India,Marathi,Pravin Vitthal Tarde,"Kiran Dagade Patil, Pravin Vitthal Tarde",Abhijeet Bhosale Genuine Production,"Sunil Abhyankar, Om Bhutkar, Kshitish Date, Dipti Dhotre, Ramchandra Dhumal, Malvika Gaekwad, Abhay Arun Gaikwad, Devendra Gaikwad, Mohan Joshi, Upendra Limaye, Savita Malpekar, Mahesh Manjrekar, Ramesh Pardeshi, Pravin Tarde, Suresh Vishwakarma","A stark portrayal of the hardships faced by farmers, Mulshi Pattern tackles some of the raging issues of our times. The film lays bare the deep flaws of the system which turns the farmer into a criminal and a social outcast.",8.1,612,,,,,15.0,
tt9310328,Altered Carbon: Resleeved,Altered Carbon: Resleeved,2020,2020-03-19,"Animation, Action, Crime",74,"Japan, USA",Japanese,"Takeru Nakajima, Yoshiyuki Okada","Dai Satô, Tsukasa Kondo",Anima,"Ray Chase, Doug Stone, Kaiji Tang, Chris Conner, Brittany Cox, Elizabeth Maxwell, Jamieson Price, Trevor Devall, Richard Epcar, Doug Erholtz, Todd Haberkorn, Kyle Hebert, Stephanie Panisello, Jay Preston, Michael Schwalbe","On the planet Latimer, reawakened Takeshi Kovacs must protect a teenage tattooist named Holly while investigating the death of a yakuza boss alongside Gina, a strangely familiar no-nonsense CTAC agent.",6.5,4133,,,,,43.0,14.0
tt9311062,Samurai marason,Samurai marason,2019,2019-02-22,History,103,"Japan, UK",Japanese,Bernard Rose,"Akihiro Dobashi, Bernard Rose",Sedic International,"Takeru Satoh, Nana Komatsu, Mirai Moriyama, Shôta Sometani, Munetaka Aoki, Ryu Kohata, Yûta Koseki, Motoki Fukami, Shinsuke Kato, Joey Iwanaga, Ruka Wakabayashi, Naoto Takenaka, Mariko Tsutsui, Mugi Kadowaki, Junko Abe","In 1855, a daimyo sends his men on a grueling marathon to discover if they're tough enough to face the newly arrived Americans. Misunderstanding his intent, the Shogun dispatches assassins.",6.2,531,,,,,7.0,21.0
tt9312100,Delitti e alta moda,A Model Kidnapping,2019,2019-07-06,Thriller,85,USA,English,Damián Romay,Andrea Canning,Sunshine Films Florida,"Wes McGee, Gary Bristow, Katherine Diaz, Jessica Galinas, Seth Goodfellow, Kiki Harris, Lucy Loken, Tatum Price","Snatched off the street and held for ransom, a bound and gagged woman uses her limited powers to derail her two masked abductors' carefully laid plans.",4.6,286,,,,,13.0,3.0
tt9315438,Yajamana,Yajamana,2019,2019-03-01,Action,164,India,Kannada,"V. Harikrishna, Pon Kumaran","Chetan, V. Harikrishna",Media House Studio,"Darshan Thoogudeep, Rashmika Mandanna, Dhananjaya, Devaraj, Tanya Hope, Baby Aaradhya, Master Abhinav, Adithya, Master Amith, Anand, Arasu, Shankar Ashwath, Nitin Basavaraj, Sanju Basayya, Chaaya",A man tries to stop a ruthless business tycoon from destroying a village's livelihood.,6.7,1036,,,,,32.0,2.0
tt9318280,Driveways,Driveways,2019,2020-05-07,Drama,83,USA,English,Andrew Ahn,"Hannah Bos, Paul Thureen",CinemaWerks,"Hong Chau, Lucas Jaye, Brian Dennehy, Christine Ebersole, Jeter Rivera, Sophia DiStefano, Jerry Adler, Tyler Altomari, Hannah Bos, Bill Buell, Jack Caleb, Stan Carp, David Chen, Jennifer Delora, James DiGiacomo","A lonesome boy accompanies his mother on a trip to clean out his late aunt's house, and ends up forming an unexpected friendship with the retiree who lives next door.",7.5,1775,,,,83.0,15.0,49.0
tt9318730,Wildlings,Wildlings,2019,2019-11-29,"Action, Comedy, Romance",135,Bulgaria,"English, Bulgarian",Martin Makariev,Boby Zahariev,Concept Studio,"Luiza Grigorova, Yana Marinova, Basil Eidenbenz, Ben Cross, Alexander Sano, Daria Simeonova, Yavor Baharov, Kalin Vrachanski, Assen Blatechki, Dimo Alexiev, Laura-Giosh Markov, Todor Parpulov","Two women are on the run from the state police, with an abducted man on the back seat of their car.",5.9,392,$ 2000000,,$ 530069,,7.0,
tt9318772,Fukushima 50,Fukushima 50,2020,2020-03-06,Drama,122,Japan,Japanese,Setsurô Wakamatsu,"Ryûshô Kadota, Yoichi Maekawa",Kadokawa,"Kôichi Satô, Ken Watanabe, Hidetaka Yoshioka, Naoto Ogata, Shôhei Hino, Mitsuru Hirata, Masato Hagiwara, Riho Yoshioka, Takumi Saitoh, Yasuko Tomita, Shirô Sano, Narumi Yasuda, Yoshihisa Amano, Kenji Anan, Yasunori Danta",Workers at the Fukushima Daiichi facility in Japan risk their lives and stay at the nuclear power plant to prevent total destruction after the region is devastated by an earthquake an tsunami in 2011.,6.2,166,,,$ 7494243,,1.0,9.0
tt9319812,Hum Chaar,Hum Chaar,2019,2019-02-15,Drama,143,India,Hindi,Abhishek Dixit,Abhishek Dixit,Rajshri Productions,"Prit Kamani, Simran Sharma, Anshuman Malhotra, Tushar Pandey, Vibha Anand, Jatin Goswami, Jagat Rawat, Sonal Jha, Shailesh Datar, Jayshankar Tripathi, Alok Pandey, Sushant Mohindru, Shahnawaz Pradhan, Amit Kumar Jha, Farhan Kaushar","The story of the film revolves around four college friends went their own direction in life, but remained inseparable from each other.",5.7,244,,,,,9.0,2.0
tt9319840,Iruttu,Iruttu,2019,2019-12-06,"Drama, Horror, Mystery",133,India,Tamil,V.Z. Dhorai,"V.Z. Dhorai, Indra Soundar Rajan",Screen Scene Media Entertainment,"Sundar C., Sakshi Chaudhary, Vtv Ganesh, Yogi Babu, Vimala Raman, Dhansika, Baby Manasvi, Shaji, Rajasimman",A cop who takes charge at a police station in a hill station goes after the reasons behind a few unnatural deaths which seem mysterious like never before.,5.0,262,,,$ 3241,,5.0,1.0
tt9319884,Lakshmi's NTR,Lakshmi's NTR,2019,2019-03-29,Drama,152,India,Telugu,"Agasthya Manju, Ram Gopal Varma","Narendra Chary, Ram Gopal Varma",A Company Production,"Rajsekhar Aningi, Avanthika, Surya Babu, Balu, Gangadhar, P. Vijay Kumar, Vinod Kumar, Maha Lakshmi, Madhavi, Sandhya Meka, Narendra, Jabardasth Naveen, Prakash, Jacob Raju, Ramachandran","The life of iconic politician Nandamuri Taraka Ramarao (NTR) after meeting Lakshmi Parvathi, his second wife.",6.8,548,,,$ 23985,,18.0,3.0
tt9319890,Bhai - Vyakti Ki Valli,Bhai - Vyakti Ki Valli,2019,2019-01-04,Drama,153,India,Marathi,Mahesh Manjrekar,"Ganesh Matkari, Ratnakar Matkari",Mahesh Manjrekar Movies,"Satish Alekar, Sunil Barve, Amol Bavdekar, Padmanabh Bind, Sagar Deshmukh, Mrinmayee Deshpande, Ashwini Giri, Irawati Harshe, Umesh Jagtap, Veena Jamkar, Hrishikesh Joshi, Vidyadhar Joshi, Sagar Karande, Vijay Kenkre, Sachin Khedekar","Biopic of Marathi comedian, India's first stand-up comedian P. L. Deshpande.",8.3,317,,,,,6.0,2.0
tt9319896,Airaa,Airaa,2019,2019-03-28,"Drama, Horror",142,India,Tamil,Sarjun,Priyanka Ravindran,KJR Studios,"Nayanthara, Kalaiyarasan, Yogi Babu, Maathevan, Gabrella Sellus, Krishna Abhishek, V. Jayaprakash, Meera Krishna, Ashwanth Ashokkumar, Kulappulli Leela, Aishwarya, Akilan, Sridevi Ananth, Aravinth, Ark","A young woman, who goes to her grandmother's home in Pollachi, realises the presence of something supernatural in the place. Meanwhile, mysterious murders are happening in Chennai. How are these seemingly unrelated events connected?",4.7,558,,,$ 48234,,13.0,6.0
tt9319960,Seks i nichoho osobystoho,Seks i nichoho osobystoho,2018,2018-12-20,Comedy,94,Ukraine,Ukrainian,Olga Ryashina,"Jonas Chernick, Vladimir Kovtsun",Star Media,"Andrey Danilko, Roman Lutskyi, Natalya Mazur, Angelika Nikolaeva, Maksym Panchenko, Sergey Pritula, Wasyl Wasylik","When Serhiy asks his girlfriend to marry him, he is met with a sound rebuff and an unflattering critique of his poor performance in bed. Broken-hearted and with his world almost falling ...",6.5,202,,,$ 956170,,1.0,7.0
tt9328726,Appena un minuto,Appena un minuto,2019,2019-10-03,Comedy,93,Italy,Italian,Francesco Mandelli,"Igor Artibani, Massimiliano Giusti",Lotus Production,"Massimiliano Giusti, Paolo Calabresi, Dino Abbrescia, Susy Laude, Luigi Luciano, Antonino Bruschetta, Loretta Goggi, Massimo Wertmüller, Enzo Garinei, Carolina Signore, Francesco Mura, Ema Stokholma, Andrea Delogu, Enrico Venti, Mirko Frezza","Claudio is 50 years old and tired of his job as an real estate agent. He is also separated from his wife who left him for the ""King of Zumba"".",5.3,113,,,$ 223827,,,2.0
tt9328744,L'amore a domicilio,L'amore a domicilio,2019,2019-04-30,"Comedy, Drama",90,Italy,Italian,Emiliano Corapi,Emiliano Corapi,World Video Production,"Miriam Leone, Simone Liberati, Fabrizio Rongione, Anna Ferruzzo, Luciano Scarpa, Antonio Milo, Valeria Perri, Eleonora Russo, Jerry Mastrodomenico, Andrea Mautone, Renato Marchetti, Maurizio Bianucci, Mahbub Hassan","A young insurance salesman takes advantage of the fact that a beautiful young woman he is attracted to is under house arrest, so cannot go anywhere to escape him.",5.4,224,,,,,,10.0
tt9334162,Shrek Retold,Shrek Retold,2018,2018-11-29,"Animation, Adventure, Comedy",90,USA,English,Grant Duffrin,"Jacy Catlin, Grant Duffrin",3GI Industries,"Harry Antonucci, Russell Bailey, Barny, Bart Batchelor, Niall Bax, Mike Berg, Anna Brisbin, Adam Carbone, Jacy Catlin, Christine Weston Chandler, Josh Cianciulli, Dawson Coleman, Jack Constantine, Bekah Cosgrove, Michael Cusack","After his swamp is filled with magical creatures, Shrek agrees to rescue Princess Fiona for a villainous lord in order to get his land back.",7.5,955,,,,,17.0,1.0
tt9336816,¡Asu Mare! 3,¡Asu Mare! 3,2018,2018-11-22,Comedy,100,Peru,Spanish,Jorge Ulloa,Carlos Alcántara,Tondero Films,"Carlos Alcántara, Emilia Drago, Ana Cecilia Natteri, Melania Urbina, Alessandro Durand, Anahí de Cárdenas, Denisse Dibós, Javier Delgiudice, Andrés Salas, Miguel Vergara, Ricardo Mendoza, Franco Cabrera, Patricia Portocarrero, Katia Condos, Haydeé Cáceres","Cachín and Emilia, happily married, await the arrival of their first born child. Together, they organize a trip to Miami with their best friends, Culi and Pamela, where a huge surprise awaits them.",5.1,107,,,$ 5841,,,
tt9339958,Sirdys,Sirdys,2018,2018-11-23,"Drama, Romance",110,Lithuania,Lithuanian,Justinas Krisiunas,"Leonidas Jacinevicius, Julius Paskevicius",Dublis Production,"Andrius Alesiunas, Mantas Bendzius, Deividas Breive, Matas Dirgincius, Vidmantas Fijalkauskas, Airida Gintautaite, Marius Gotbergas, Algirdas Gradauskas, Motiejus Ivanauskas, Saulius Jasiulevicius, Povilas Jatkevicius, Rolandas Kazlas, Raimondas Klezys, Liubomiras Laucevicius, Jurgita Maskoliunaite","""I don't want to stay alive; I want to live...""",7.8,569,EUR 350000,,$ 285916,,4.0,
tt9341628,End of the World,End of the World,2018,2018-11-20,"Action, Adventure, Drama",88,USA,English,Maximilian Elfeldt,Michael Varrati,The Asylum,"Jhey Castles, Joseph Michael Harris, Evan James Henderson, Jacqueline Scislowski, Sallieu Sesay, Remy O'Brien, Steve Dellatori, Sharon Desiree, Crash Buist, Bernard Bullen, Lori Thomas, Joseph Serrano, Michael Varrati, Kimberly Spak, Paige McGarvin","As mass of solar storms causes tsunamis, volcanoes, and flooding, a city-dwelling family attempts to flee to the relative safety of a group of high-elevation caves several miles away.",2.6,387,$ 500000,,,,54.0,2.0
tt9343754,Eeb Allay Ooo!,Eeb Allay Ooo!,2019,2019-10-19,"Comedy, Drama",98,India,Hindi,Prateek Vats,"Shubham, Shubham",Na Ma Productions,"Shardul Bharadwaj, Mahender Nath, Nutan Sinha, Shashi Bhushan, Nitin Goel, Naina Sareen, Kapil Madaan, Sanjeev Johri, Krishan Kumar, Swati Verma, Pramod Kumar",A young migrant battles hordes of monkeys in the heart of New Delhi as a contractual monkey repeller.,7.5,537,,,,,15.0,15.0
tt9343826,Ananthu V/S Nusrath,Ananthu V/S Nusrath,2018,2018-12-28,"Comedy, Drama, Family",149,India,Kannada,Sudheer Shanbhogue,Sudheer Shanbhogue,Manikya Productions,"Vinay Rajkumar, Latha Hegde, P. Ravishankar, Guruprasad, B. Suresh, Dhorairaj Bhagavan, Suchendra Prasad, Dattanna, Ashwithi, Naveen D. Padil, Harini, K.P. Sridhar, Krishna Adiga, Vijeth Gowda, Swathi Gurudath","Ananthu is advocate belonging to an orthodox Brahmin family, who falls in Love with Nusrath Fathima baig, a Muslim girl. How Ananthu wins his love is the plot. Whole love story revolves in Court and Narrated in a humorous way.",8.6,896,INR 43000000,,,,5.0,1.0
tt9345754,Dov'è la tua casa?,Hogar,2020,2020-03-25,"Adventure, Drama, Thriller",103,Spain,Spanish,"David Pastor, Àlex Pastor","Àlex Pastor, David Pastor",Nostromo Pictures,"Javier Gutiérrez, Mario Casas, Bruna Cusí, Ruth Díaz, Iris Vallés Torres, Cristian Muñoz, David Ramírez, David Selvas, David Verdaguer, Vicky Luengo, Raül Ferre, Ernesto Collado, Yaneys Cabrera, Eli Iranzo, Júlia Molins","Javier Muñoz, once a successful executive, makes the fateful decision to leave his home, which he and his family can no longer afford.",6.3,11175,,,$ 1845,,130.0,43.0
tt9347750,The Protector,Final Kill,2020,2020-03-06,Action,80,"USA, Thailand",English,Justin Lee,Justin Lee,Hillin Entertainment,"Ed Morrone, Randy Couture, Drew Pinsky, Danny Trejo, Billy Zane, James Russo, Edward Finlay, Anita Leeman Torres, Paige Sturges, Johnny Messner, Laura Cantwell, Danielle Gross, Taylor Gerard Hart, James P. Bennett, Reggie Watkins","An aging protection specialist takes on one last job before retirement, protecting a couple who stole eight million dollars from a ruthless crime family.",4.6,594,,,,,15.0,3.0
tt9348296,Oh Baby...,Oh Baby...,2019,2019-07-05,"Comedy, Drama, Fantasy",161,India,Telugu,Nandini Reddy,"Lakshmi Bhoopal, Gopimohan",Guru Films,"Element, Aishwarya, Naga Chaitanya Akkineni, Jagapathi Babu, R.J. Hemant, Lakshmi, Samantha Ruth Prabhu, Pragathi, Rajendra Prasad, Rao Ramesh, Raja Ravindra, Nandini Reddy, Teja Sajja, Adivi Sesh, Naga Shaurya","A seventy-year-old woman, Savitri aka 'Baby' gets a second chance to relive her youth when gets transported into the body of a 20-year-old girl and embarks on an exuberant journey of rediscovering herself.",7.4,1691,,,$ 75188,,30.0,5.0
tt9348546,Cat Sticks,Cat Sticks,2019,2019-10-07,Drama,94,India,Bengali,Ronny Sen,"Ronny Sen, Ronny Sen",Craigmore Films,"Tanmay Dhanania, Joyraj Bhattacharya, Sumeet Thakur, Rahul Dutta, Saurabh Saraswat, Kalpan Mitra, Soumyajit Majumdar, Sreejita Mitra, Sounak Kundu, Raja Chakravorty, Soumyak Kanti DeBiswas","On a rainy night in Calcutta a group of desperate addicts chase brown sugar, but the permanent intoxication they seek proves elusive. Cat Sticks weaves their stories into a chiaroscuro, ...",6.8,103,,,,,2.0,4.0
tt9348848,Flukten over grensen,Flukten over grensen,2020,2020-02-14,"Family, War",96,Norway,Norwegian,Johanne Helgeland,"Maja Lunde, Espen Torkildsen",Maipo Film,"Anna Sofie Skarholt, Bo Lindquist-Ellingsen, Samson Steine, Bianca Ghilardi-Hellsten, Henrik Siger Woldene, Luke Neite, Julius Robin Weigel, Kari Simonsen, Morten Svartveit, Thea Borring Lande, Silje Breivik, Frode Winther, Svein Roger Karlsen, Trond Høvik, Jonas Kippersund","WW2, December 1942, four children on the run. Sarah and Daniel are Jews about to be deported, but hide in the cellar of Otto and Gerda, until they are discovered and their parents are arrested. They have to get to faraway neutral Sweden.",6.8,116,,,$ 1540601,,,
